Market Prices (INR),Market Demand (tons),Market Supply (tons),Storage Cost (per ton),Transport Cost (per km),Storage Duration (months),Market Trends,Sowing Date (Month),Harvest Date (Month),Weather Condition (Month),Historical Yield Data (tons),District,Year,Intentional Storage (Yes/No),Crop Quality Rating,Government Policies,Consumer Preference,Crop Rotation,Crop Name,Price Spike,Weather Change (Yes/No),Yield Predicted by Farmer,Actual Harvested Yield,Actual Distributed Yield,Crop Type,Detailed Analysis
1659.919357,663,640,12.04315306,3.159581023,8,1,5,12,2,715.1172236,4,2006,1,9,2,1,2,2,0,0,900.7270686,1282.960298,714.1682463,0,0
2612.384159,1209,532,13.36763383,1.57665419,5,1,4,3,1,411.9951798,4,2006,1,8,1,1,2,2,1,0,1095.58319,650.3385818,1178.639157,0,0
2814.208972,1999,1743,6.839050075,2.954756787,7,1,10,2,2,1030.255577,4,2006,1,4,0,0,1,1,0,0,1035.229319,1393.445191,760.8685653,0,0
2832.950523,2000,1263,8.54652855,4.23834408,1,0,12,8,2,971.4671422,4,2006,1,4,2,2,0,4,1,0,1616.538603,815.6759749,988.0372875,0,0
1414.373118,847,880,5.923829682,1.58226613,3,1,6,2,2,478.0261568,4,2006,1,2,1,2,1,3,0,1,553.7993406,879.100717,1798.373508,0,0
2526.47942,989,579,6.977233174,4.64798595,9,0,11,5,2,362.8886381,4,2006,1,4,1,2,0,4,1,1,1529.170892,412.0696102,1504.759547,0,0
2507.111053,1514,1378,8.366392956,3.824067322,10,1,10,12,0,1374.488007,4,2006,1,8,1,1,1,4,0,1,858.9746256,1150.815581,421.4890113,0,0
1121.054358,1130,1700,12.67659167,3.432592955,10,0,8,6,0,638.1155609,4,2006,0,10,2,1,1,1,0,1,1392.428176,896.240219,1699.39911,0,1
2325.628567,1695,1468,11.28854297,3.863128773,8,1,5,11,1,1837.871136,4,2006,1,6,1,1,0,2,0,0,1247.517468,1447.548537,546.6664805,0,0
2484.070196,1817,593,8.845112934,3.375250984,11,2,1,9,1,872.0488175,4,2006,1,5,1,2,0,0,0,1,1744.693874,1665.393848,1510.463637,0,0
2806.87795,1947,1957,5.722604719,1.637858066,8,2,10,2,2,1775.564689,4,2006,1,7,2,2,1,2,1,0,590.3789373,1001.917108,1418.730376,0,0
2205.02908,1431,1978,9.56910882,4.038153909,12,2,1,12,0,1916.783571,4,2006,0,7,2,0,0,0,1,1,1918.452057,1181.468515,1038.473532,0,1
2309.971862,1529,1113,14.49823581,1.411056877,11,0,11,9,2,122.3574766,4,2006,1,4,1,2,2,0,0,0,1134.393991,657.0579459,1066.435411,0,0
2449.842818,1338,1146,7.509706693,1.150731313,7,0,12,11,0,553.6751504,4,2006,1,10,1,0,0,4,1,1,909.1536725,1287.869208,428.6484274,0,0
1215.387327,610,1119,7.456034494,1.719518927,9,0,2,8,2,223.6658479,4,2006,1,2,2,0,1,4,0,1,1343.98396,560.161344,1453.831377,0,0
2250.11236,861,875,13.75445234,2.168202803,5,1,12,4,2,1023.945421,4,2006,1,9,1,2,1,0,0,1,970.7645156,1006.706396,1327.467637,0,0
2781.319241,1475,513,5.983647922,1.68564917,8,2,10,10,0,1126.273814,4,2006,1,3,1,1,1,1,1,0,1798.664887,1685.047057,657.8970085,0,0
2560.808171,1674,2000,13.37278529,3.604055732,7,0,2,7,2,898.0126791,4,2006,1,10,1,1,2,3,1,0,788.035189,1689.108945,1533.112629,0,0
1571.147346,998,629,13.77583433,4.618829288,10,0,1,7,0,585.692,4,2006,0,5,0,2,1,1,0,1,1678.131243,813.2714661,1257.067059,0,1
1397.7913,1158,1834,10.62239167,4.153543169,3,1,1,4,1,1146.472824,4,2006,1,4,1,0,1,0,0,0,871.9806827,1142.706019,435.8253259,0,0
1761.87515,1252,1677,10.62292093,2.955639099,5,1,7,11,0,1651.342404,4,2006,1,7,2,2,0,0,0,1,790.4715716,1421.286511,963.7213564,0,0
2632.830803,1539,543,12.07601653,1.406128187,8,2,11,6,1,362.5861976,4,2006,1,7,1,2,1,3,0,0,1086.552551,1385.134846,1392.360156,0,0
2455.744333,1923,947,13.36773957,3.302441028,12,1,4,8,2,1576.121486,4,2006,1,7,1,1,0,1,0,0,868.6824477,1350.705396,1700.235857,0,0
1702.204879,1976,1891,6.868139254,2.516770183,5,1,2,9,1,1019.200717,4,2006,1,8,2,2,1,0,1,0,1214.794512,1781.068861,600.665666,0,0
1507.77806,1909,1048,6.081247027,3.32176044,7,0,1,3,0,870.5142346,4,2006,0,7,1,2,0,1,0,1,1614.737221,667.7139,1151.996685,0,1
1643.441421,1997,994,8.568233586,2.677642162,7,0,1,1,1,1042.680847,4,2006,1,1,2,2,0,2,0,0,1771.717052,1468.818441,1604.125016,0,0
1239.212894,1589,1802,5.081354821,4.793848236,4,0,2,4,0,1627.889896,4,2006,1,2,0,0,1,1,0,1,1615.841789,675.3033025,465.6592252,0,0
2481.356413,1427,915,11.0088163,4.955230603,5,2,5,9,0,710.9630393,4,2006,1,3,0,1,0,0,0,0,509.8335104,1235.055753,1542.80008,0,0
1167.250396,724,1984,8.96483023,3.826265488,4,1,10,9,1,1736.398894,4,2006,1,8,0,0,1,0,1,0,1394.964411,668.2778328,1213.798209,0,0
1574.434698,1287,1111,8.976393419,1.984701086,5,1,3,12,1,1064.31137,4,2006,1,1,1,2,0,3,0,1,1764.601426,1462.789317,1770.014053,0,0
1852.85587,1404,694,6.409239357,3.726038406,8,1,6,2,0,518.1171768,4,2006,1,5,2,1,0,0,0,0,1431.439557,918.9586606,1482.665538,0,0
1837.85235,1433,523,14.3319465,3.171900237,9,0,2,5,2,505.7546127,4,2006,1,2,2,2,2,1,0,1,1600.46186,585.1889453,516.5970538,0,0
1251.21885,1317,1729,5.106973415,1.423875304,2,2,4,12,1,1272.996131,4,2006,1,6,0,0,0,2,1,1,1015.606708,783.8746965,1764.459121,0,0
1335.20956,1518,1975,7.995818526,4.937058553,2,2,5,8,2,1761.905197,4,2006,1,3,1,2,1,4,1,1,618.652501,1071.983891,1109.375439,0,0
2326.305827,1935,922,5.51491927,2.184793317,7,1,10,1,1,280.6836714,4,2006,1,9,0,2,1,4,0,1,1297.880046,1247.367184,1002.797582,0,0
1441.345668,1544,1406,5.459158216,2.468832014,11,0,9,12,1,1327.634074,4,2006,1,2,1,0,0,3,1,0,1477.341895,890.5790312,479.2879674,0,0
1233.07894,828,1066,11.2909341,4.453071305,5,1,8,7,2,724.9397746,4,2006,1,8,0,0,2,3,1,1,1280.855261,1444.171899,1653.967844,0,0
2882.67753,1619,770,8.38204209,4.953595412,12,0,5,4,2,1390.851474,4,2006,1,2,0,0,0,1,0,0,1434.819565,1319.752148,1624.851929,0,0
1708.083289,709,994,14.3940141,3.764697034,9,0,11,10,1,881.2451924,4,2006,1,3,0,1,1,0,1,0,1268.012115,669.5072106,865.9536601,0,0
2925.387387,1081,1438,5.33979706,3.833830172,1,0,4,10,1,591.0481763,4,2006,1,9,1,0,1,2,0,0,1523.439769,1472.867884,1415.514363,0,0
1415.915977,1303,1475,11.6424217,4.374576273,3,0,9,7,2,339.2185707,4,2006,1,9,1,2,2,3,0,0,1527.418927,1146.981146,947.1724843,0,0
1414.609566,1990,907,7.667076686,4.869691811,11,1,4,8,2,1002.7609,4,2006,1,1,0,0,0,1,1,0,1982.857433,407.1368664,1099.891545,0,0
2296.01212,1321,1177,5.056363619,2.674082176,7,0,10,7,2,1636.670803,4,2006,1,2,0,2,0,2,1,0,1884.820746,996.1374591,505.3530994,0,0
1877.18084,1991,675,5.988986043,1.123823937,11,2,5,8,2,392.9869773,4,2006,1,6,0,0,1,4,1,0,1643.157428,1574.576427,1398.35416,0,0
1658.279143,1069,1271,5.357535135,4.581202647,5,0,2,2,2,1679.002664,4,2006,1,2,1,2,2,4,0,1,633.3901755,1670.6269,1788.364935,0,0
1618.768475,1857,1161,14.50088997,1.408282155,7,2,4,5,0,742.8314752,4,2006,0,10,0,2,0,2,0,0,976.0135039,472.5329353,941.0130694,0,1
1749.627675,956,1976,9.492417043,3.788144059,8,2,10,3,1,1078.000687,4,2006,1,1,1,1,2,3,1,1,1602.819929,1423.742354,1255.508936,0,0
2002.3486,938,502,5.547554786,1.759301555,9,1,4,3,1,238.7570319,4,2006,1,10,2,0,1,0,1,1,1935.997261,1148.801607,456.390071,0,0
1190.852546,1981,810,7.267974083,1.374712573,2,1,2,7,1,1063.239893,4,2006,1,5,1,1,2,3,1,0,973.9484182,1478.211223,1535.371206,0,0
2081.722712,1100,1950,13.90455425,3.195376563,6,2,1,1,2,1305.347654,4,2006,1,2,0,0,2,1,1,0,724.4227186,652.773986,635.4140786,0,0
1241.628132,1910,648,11.83704013,3.367892399,11,1,4,6,0,1094.979237,4,2006,1,1,1,1,0,1,0,1,1019.595098,448.7519391,1372.415901,0,0
1821.744509,1716,1332,8.859328053,1.224770893,5,1,5,7,0,1219.407256,4,2006,1,7,1,0,1,1,0,0,724.1077985,693.7898202,1299.020799,0,0
2925.949093,1290,679,11.09814066,1.008351442,3,0,9,8,1,1478.988329,4,2006,1,5,0,2,2,1,1,0,1884.035878,1485.660117,1238.358716,0,0
1780.357381,1090,1554,8.342070914,4.01137789,9,1,10,2,2,401.7784612,4,2006,1,6,1,1,1,4,1,1,709.0064023,1206.874081,943.4446799,0,0
2583.788871,662,716,13.65694399,3.614776721,4,0,12,9,2,528.5316833,4,2006,1,4,2,0,0,0,0,1,1682.665349,1640.434848,1603.275343,0,0
1486.905352,1397,1766,8.922736702,3.033716163,4,2,5,1,0,130.9698892,4,2006,1,4,1,2,1,4,1,1,1856.352606,1553.222816,653.3357896,0,0
2325.012475,1789,1610,5.009225231,1.937392613,1,2,12,1,0,202.3462808,4,2006,1,8,0,2,2,3,1,0,1492.088694,1342.378757,1639.521105,0,0
2697.647556,775,1445,12.96875054,3.439111206,12,0,12,10,2,1212.633098,4,2006,1,6,2,1,2,2,1,0,975.6960107,627.5263032,744.1455557,0,0
1766.850152,1354,1744,12.04139183,1.351552593,1,2,11,5,0,1992.555929,4,2006,1,8,0,0,1,1,0,0,1939.4158,892.2063347,666.0784878,0,0
2575.615136,1939,790,6.367447467,2.542682459,8,2,6,7,0,353.7787447,4,2006,1,6,1,1,2,1,0,1,1561.088914,1109.413124,1694.442721,0,0
1383.530891,1754,856,11.90468778,2.0642201,5,0,9,1,2,1557.132441,4,2006,1,6,0,0,0,1,0,1,1360.207247,1597.766168,923.5314382,0,0
2603.351297,1084,1674,6.74678121,1.977097002,11,2,9,5,2,1404.450113,4,2006,1,1,0,2,2,3,1,1,1624.776034,990.3415131,738.7425345,0,0
1134.477617,1559,1425,9.988016268,2.579516314,11,2,1,2,0,148.1253285,4,2006,1,8,0,1,2,2,0,0,1459.834598,1696.431946,1757.925418,0,0
2423.015683,1781,1100,6.977670168,4.36453514,9,1,3,10,2,1865.566887,4,2006,1,7,1,1,0,2,1,1,1339.676418,1656.056372,444.392166,0,0
2856.40237,1475,737,7.822003089,1.251470828,11,1,2,1,2,693.895288,4,2006,1,10,1,2,2,1,0,0,862.3046243,1230.331965,567.3267366,0,0
1573.439763,1035,992,9.45442946,1.217041554,3,0,4,3,2,283.6129511,4,2006,1,6,1,1,0,4,0,1,1841.62209,1196.939896,722.1104203,0,0
1115.909911,1548,928,10.54911397,2.587249622,11,2,6,6,1,1276.034812,4,2006,1,1,2,1,0,4,0,1,1637.235142,1201.620333,687.6074875,0,0
2346.470641,1405,1519,10.72987856,2.119274896,4,0,6,10,1,1925.442972,4,2006,1,8,2,2,2,0,1,0,1476.256209,1609.969776,1673.688231,0,0
1231.973791,1393,1976,5.670450504,2.594431499,4,0,2,4,2,1197.776295,4,2006,1,8,1,1,0,3,1,0,1121.805658,574.6496339,1380.269245,0,0
1534.363346,1287,541,12.54469295,3.637389305,12,1,4,7,2,1278.560553,4,2006,1,9,1,1,1,3,1,0,1385.001163,1692.126458,730.5163578,0,0
1949.794351,1369,1398,10.12291776,3.322990748,6,0,5,2,2,577.1606586,4,2006,1,1,2,1,0,2,1,1,1762.445698,1289.236752,984.7324622,0,0
2804.223746,1870,981,12.23128386,2.942853591,12,0,8,9,1,1870.883034,4,2006,1,6,2,2,2,2,0,1,1148.236639,688.6047845,637.0981947,0,0
1061.435094,703,1597,7.550534723,1.185077643,11,0,8,7,0,1384.281437,4,2006,1,3,0,0,2,0,0,1,505.3595034,1188.675723,707.4589303,0,0
1351.311491,1219,1827,13.41174269,3.988511294,12,0,9,5,0,825.8150717,4,2006,0,9,1,1,1,0,1,0,1849.823912,812.5659043,1496.333374,0,1
1692.943102,1485,737,9.870496485,2.678274016,4,2,7,7,2,1355.569504,4,2006,1,5,1,0,2,0,1,0,958.8302346,965.5423789,1617.104659,0,0
2767.728788,507,1111,7.409368455,3.075524087,12,2,8,1,0,1497.220438,4,2006,0,1,2,1,1,2,1,1,1034.624875,1263.710127,630.8309105,0,1
1815.483001,1586,557,12.58668126,2.747442649,12,1,9,4,0,693.6231717,4,2006,1,5,0,2,1,4,1,1,1997.793759,611.3895338,1242.002533,0,0
1654.653184,1303,1002,13.91076486,3.645626086,4,2,12,7,2,1834.993652,4,2006,1,9,1,1,1,2,0,1,1624.045581,442.0470099,838.538251,0,0
2781.412407,592,534,14.22780231,2.557691048,9,0,12,5,2,1488.920471,4,2006,1,10,0,1,2,2,0,1,1976.671189,906.3398763,679.5089775,0,0
1916.844479,1209,1569,9.133573546,3.393051802,3,1,10,7,1,1503.772378,4,2006,1,6,1,0,2,3,0,0,674.0508885,728.9396698,1024.531992,0,0
1106.899584,1861,1025,8.731031515,1.808268667,5,0,2,11,0,369.1083834,4,2006,0,6,1,1,2,1,1,0,1364.966309,1623.078225,862.5894192,0,1
1494.719907,621,572,14.38448956,4.250134465,2,0,2,8,1,1615.81908,4,2006,1,10,1,0,0,1,0,1,1188.87361,1064.292645,496.591649,0,0
1474.35676,1061,1326,8.079732767,4.718078957,11,1,4,8,0,1252.43517,4,2006,1,3,1,2,0,1,0,1,1579.391672,921.182843,1624.470928,0,0
2187.06962,1327,1048,10.69563449,2.706961624,8,0,6,8,0,101.2010898,4,2006,0,4,2,1,2,0,0,1,774.9190825,1233.184605,1180.86487,0,1
2344.485526,1861,1328,9.337934634,2.898948,8,1,10,4,2,769.555073,4,2006,1,6,1,2,0,1,1,0,1297.789388,1176.560908,1402.638913,0,0
2265.71781,918,1462,7.859261511,2.521239012,3,1,10,3,0,1970.86175,4,2006,0,1,2,1,0,0,1,1,1407.263936,1687.51322,969.3771723,0,1
2013.832296,1972,1237,11.9161186,2.879227755,3,2,4,1,0,1278.690752,4,2006,0,9,1,1,1,1,1,0,1632.624335,833.6149068,1397.71895,0,1
2102.520579,1128,1244,10.32072565,4.028333394,11,0,4,9,0,1988.255386,4,2006,1,7,0,0,2,0,0,1,861.2646688,703.3997435,903.3327201,0,0
1808.741485,1125,1462,9.352814862,4.017935127,2,2,12,2,0,1680.377876,4,2006,0,5,0,0,0,1,1,0,1536.405067,952.1143362,968.4366694,0,1
1588.238531,1058,1097,10.25912093,4.798726407,6,0,5,3,0,1601.90114,4,2006,1,3,1,1,2,1,1,0,1125.388844,1019.136439,1769.461041,0,0
2913.180182,1744,1054,14.83336693,4.567615065,3,1,6,12,2,161.8867508,4,2006,1,4,2,1,1,3,0,0,913.9930435,751.7492297,585.2711363,0,0
1921.838653,1012,1445,13.30045542,2.502749402,4,2,7,2,0,422.238824,4,2006,1,10,2,0,0,0,0,1,1440.568342,1051.475573,950.9982921,0,0
2606.221009,1343,654,5.442851102,3.927842971,1,2,3,11,0,209.9424932,4,2006,1,6,1,1,0,1,0,0,764.2980885,1477.402479,870.1000232,0,0
1783.939056,645,1134,6.783521817,4.499500316,3,2,3,9,2,218.1803776,4,2006,1,4,1,1,2,3,1,0,1916.382584,1450.550609,1673.389706,0,0
1031.605633,568,789,8.591973405,2.244813347,9,0,6,10,2,476.4984307,4,2006,1,4,2,2,0,0,0,1,922.7331387,750.722408,1012.589498,0,0
1633.590185,987,1965,14.23363511,1.362492088,1,1,3,8,2,778.247027,4,2006,1,10,1,0,0,1,1,0,1972.896444,1161.950253,522.9692727,0,0
2580.26817,1978,1442,8.466546399,2.708847893,9,1,2,3,2,1302.532156,4,2006,1,4,2,2,1,1,1,0,1501.619094,1721.63738,1580.251251,0,0
2447.542647,1967,1424,7.430535877,4.526126554,3,1,5,12,1,1654.731611,4,2006,1,5,0,2,0,4,0,1,1911.611847,1098.871537,1585.43756,0,0
1464.657189,1885,698,12.50784928,4.686055859,6,1,2,3,1,671.4221692,4,2006,1,4,2,1,0,0,0,0,1951.324733,1714.642544,1328.355534,0,0
1525.653142,981,1429,14.11930403,4.641770628,11,1,5,10,0,1589.099163,4,2006,1,8,2,1,2,4,0,1,1655.165349,1527.907764,1456.806154,0,0
1613.786098,680,1218,6.166619492,2.090391066,8,1,4,2,2,1195.006122,4,2006,1,7,2,0,2,4,0,0,650.626411,479.4482542,1394.560889,0,0
2581.044319,569,848,6.802617875,2.868128495,10,0,12,6,2,1738.307895,4,2006,1,6,1,0,2,0,0,0,1582.868449,1420.2685,768.3977754,0,0
1431.881389,1926,1615,5.144411395,3.729679265,12,1,1,7,2,1011.620814,4,2006,1,9,0,2,1,4,1,1,861.4529069,1792.414791,1758.82868,0,0
1687.045358,1762,684,7.706085299,2.946409553,12,0,11,8,0,1780.701309,4,2006,0,6,1,0,2,2,0,1,1411.630091,461.8577186,584.4156444,0,1
2956.382561,1245,780,8.708776764,1.221421454,7,2,2,10,2,331.3942866,4,2006,1,3,0,2,1,0,1,1,1668.575905,433.7284119,1716.952863,0,0
1443.610099,888,1040,10.8852441,4.707002638,9,1,7,8,0,422.1081289,4,2006,1,8,1,0,2,0,0,1,1529.531018,1270.751987,1351.358923,0,0
1611.929978,1351,789,8.052051067,2.331816679,9,2,7,11,2,1695.704434,4,2006,1,3,1,0,0,1,0,0,931.9798458,898.6665268,1216.088547,0,0
2337.03145,1095,1865,5.617152857,2.360709108,12,1,6,12,2,1559.382837,4,2006,1,5,0,2,0,4,0,0,1279.736545,745.4154742,1652.887037,0,0
2240.049156,1822,1817,6.520275408,1.604072216,6,0,11,10,1,155.8796897,4,2006,1,4,2,0,1,2,0,1,692.3584414,1456.229269,1626.283713,0,0
1528.736002,1560,1383,8.885796048,2.862761598,11,2,5,7,0,110.5421888,4,2006,1,8,1,2,0,0,1,0,1503.689902,886.6886732,1402.434872,0,0
2126.622535,1913,504,6.965178546,2.136482804,11,1,2,3,2,1346.593404,4,2006,1,10,2,0,2,2,1,0,1818.230902,457.1462874,1294.678155,0,0
2348.341926,1995,1039,12.43891292,2.161279463,11,0,7,7,2,220.9379964,4,2006,1,4,0,0,0,4,1,1,1853.567548,1263.712979,569.2880949,0,0
2720.730746,1895,1340,10.92165758,1.335631442,11,2,8,1,0,1816.835122,4,2006,1,6,1,0,0,0,1,1,637.1602474,1528.846696,1353.150253,0,0
2478.780692,1052,1584,12.99154708,2.419222202,7,2,10,1,0,490.4985223,4,2006,0,9,0,0,1,4,1,0,1822.919689,1619.827694,1111.0886,0,1
2405.75124,860,1676,12.50306938,3.046955864,1,0,12,5,2,1384.835754,4,2006,1,4,0,2,1,4,1,1,780.5434559,1719.224719,443.8129334,0,0
1426.680662,640,1619,6.676625532,3.001535945,3,1,8,5,1,527.2178847,4,2006,1,4,2,1,1,2,1,0,1056.955127,1426.511812,1096.846088,0,0
2089.872538,1753,1658,7.970907542,1.656742079,9,2,11,5,2,1177.847322,4,2006,1,5,2,0,1,1,0,1,1067.593689,625.257389,1160.270653,0,0
1698.328139,1055,907,13.4094963,3.990248421,2,1,4,5,0,1863.707938,4,2006,0,1,2,0,0,1,0,1,1839.475268,539.050645,708.6847601,0,1
1907.19283,1256,1378,14.09560285,4.28943066,2,1,1,10,0,878.2747869,4,2006,1,3,0,2,0,2,1,1,1351.744584,1744.756352,1795.504276,0,0
2265.054823,1149,610,14.07939606,3.617849232,10,0,8,2,0,588.9683948,4,2006,0,1,1,1,2,4,1,0,1987.082682,928.4901934,1632.927395,0,1
2514.947054,1369,1866,13.75684861,4.1665179,4,0,7,5,0,1177.221573,4,2006,1,1,2,0,0,3,1,0,581.0122869,1498.879695,936.2368091,0,0
1495.95396,1542,810,7.564968232,2.336912977,2,2,1,7,0,521.0219701,4,2006,0,4,2,2,0,1,0,0,551.3078452,511.9155272,1772.627235,0,1
2690.02314,1071,906,11.56687314,3.825145018,11,1,4,10,0,825.9960872,4,2006,1,10,1,0,2,1,0,1,1019.967016,486.1128634,1197.484149,0,0
1170.061914,1453,1286,10.75333615,4.825196828,11,1,10,7,1,1856.304737,4,2006,1,4,1,2,0,1,1,1,1982.27698,1102.099005,1695.46437,0,0
1460.027873,1954,971,13.41250753,2.701239648,9,1,7,6,2,467.3329182,4,2006,1,3,1,0,1,2,0,1,720.636499,412.4874578,1793.881447,0,0
1357.339636,1817,1950,14.0909822,1.567790242,10,0,12,9,2,495.8338911,4,2006,1,6,1,0,2,3,0,1,1783.463774,1615.308603,567.0029092,0,0
2234.741119,1834,1717,8.970738411,2.167981965,1,0,3,1,0,825.1417383,4,2006,1,3,2,1,1,1,1,0,779.6879587,1408.902639,725.9177953,0,0
1745.235122,1118,929,6.674621888,1.140033756,10,0,8,9,1,1251.083954,4,2006,1,4,1,2,0,4,0,0,1234.698495,819.9989364,847.6788302,0,0
1673.668885,536,1470,7.482280295,2.843211444,7,1,10,3,1,1332.008058,4,2006,1,10,1,1,2,4,0,1,1940.174894,501.1780262,1007.288108,0,0
2773.207329,1283,1692,10.3535767,1.139761942,8,0,3,10,2,1712.102629,4,2006,1,1,0,2,1,4,1,0,1031.77817,1420.817613,691.7223492,0,0
1328.640526,653,1689,10.15770327,3.55077229,10,2,7,5,1,1592.252205,4,2006,1,10,2,0,2,1,1,1,548.4753559,1225.310071,515.2259789,0,0
2947.343871,1290,1168,10.34973584,2.355834412,10,0,1,10,1,1308.125604,4,2006,1,7,2,2,2,0,1,1,1993.114954,1075.54478,1059.617266,0,0
1782.834331,964,1536,8.177503761,3.326512218,8,1,12,7,1,786.8697311,4,2006,1,3,0,1,2,0,0,0,539.0145982,1409.704228,1103.407796,0,0
1462.042185,741,601,12.87645044,3.860351234,7,0,10,12,2,1414.354743,4,2006,1,1,0,1,0,1,1,0,539.3647743,1563.231304,1575.691351,0,0
2874.385012,1594,1203,13.47168737,2.104914787,2,2,2,10,0,1354.276061,4,2006,1,8,2,1,2,4,0,1,1739.556113,1739.002331,1071.408585,0,0
2466.41225,590,1058,14.99145358,4.01371163,10,1,1,9,1,1203.280036,4,2006,1,8,1,0,0,3,0,1,1599.763213,419.0494926,1308.869495,0,0
1037.392495,1100,1904,13.6518617,1.97131055,10,2,12,9,2,674.9445597,4,2006,1,4,0,2,0,2,0,1,1727.950207,1711.946104,784.7221502,0,0
2669.725059,700,502,14.58195107,3.135454564,4,2,12,11,1,894.5815102,4,2006,1,5,2,0,2,3,0,1,840.6211141,1196.906603,1352.529945,0,0
2223.065035,1481,1548,14.02144988,4.829493861,1,0,5,12,1,545.3422155,4,2006,1,7,0,0,1,4,0,0,694.0670604,1249.095192,471.5366201,0,0
2977.45809,1029,1049,10.12773658,3.668051879,8,1,6,10,2,928.8847904,4,2006,1,1,0,2,0,3,1,1,1706.929399,1793.547748,1453.699901,0,0
1333.033914,1463,1364,5.27284353,1.61781858,3,2,3,1,1,1599.248212,4,2006,1,4,0,1,1,1,0,0,668.772222,838.9729463,1506.717024,0,0
2740.661111,1064,1385,9.059620982,1.304701728,8,1,12,1,0,1637.853415,4,2006,1,8,2,1,2,0,1,0,914.6935728,436.7539914,718.482856,0,0
1646.592838,1144,776,11.8688869,4.066838086,7,1,10,6,2,536.0481967,4,2006,1,3,1,1,1,0,1,0,745.7105573,961.744177,1117.695844,0,0
1304.587038,1889,516,8.210247109,4.854513015,4,0,10,9,1,1928.338422,4,2006,1,2,2,2,0,1,1,0,1294.296201,963.9448442,1394.43195,0,0
1454.620129,1356,904,12.32559364,3.887206681,3,0,3,3,1,491.2783809,4,2006,1,6,1,1,1,3,1,0,1726.869523,721.8881339,721.2288424,0,0
1635.113944,1318,769,14.9925097,1.780683532,4,1,4,2,1,1761.647984,4,2006,1,10,1,0,1,0,1,0,1767.996976,484.3935815,813.8868336,0,0
2784.201212,1583,1702,5.171812738,1.9145525,5,0,9,11,1,590.2515341,4,2006,1,9,1,0,1,0,0,0,1785.867215,638.3922169,1498.291576,0,0
1580.801481,659,1787,12.23299986,1.821971827,7,1,7,4,1,384.8862131,4,2006,1,6,1,2,2,1,0,0,828.3771631,1354.486448,725.3880467,0,0
2078.168813,794,906,9.610290351,2.852258534,5,1,3,4,2,1645.079982,4,2006,1,1,2,2,2,1,1,1,1086.010831,1498.900615,746.446227,0,0
1719.798121,1120,563,9.987774418,2.556574797,3,1,6,8,2,1647.909839,4,2006,1,5,1,2,1,4,1,0,659.1918048,1403.434295,500.2854619,0,0
2581.866831,1722,1252,5.604731648,2.387273941,9,0,3,9,1,850.8496836,4,2006,1,8,0,2,2,0,0,1,1378.632759,799.207493,1752.298499,0,0
2681.316902,1208,513,8.327058289,2.031556443,1,2,3,11,0,1034.207843,4,2006,1,4,0,2,2,0,1,1,927.9424858,1422.984464,1233.968421,0,0
1038.529285,1791,1518,6.194102856,1.370833204,5,2,3,9,0,1877.181323,4,2006,0,9,0,2,1,1,0,1,1163.364428,445.2095713,1037.12742,0,1
2013.935207,1797,1415,6.604832665,1.523857973,5,0,1,10,2,899.5294944,4,2006,1,7,0,2,0,1,1,0,929.79353,1660.360233,1282.379986,0,0
1849.223478,977,1416,7.296984284,1.606495408,12,2,10,5,2,1961.02889,4,2006,1,5,1,0,1,0,1,0,1054.27422,1274.024499,723.438344,0,0
1325.311696,1175,703,5.218257337,1.166053795,3,1,5,8,1,1146.084019,4,2006,1,7,1,1,0,4,0,0,674.7357407,1772.178033,1127.105633,0,0
1166.928356,593,1782,6.881852927,2.986059747,9,0,9,5,2,1887.345583,4,2006,1,9,2,1,0,3,0,0,584.9204813,1447.507184,1395.369697,0,0
1615.781124,526,1067,13.6554824,2.423282785,3,0,7,3,1,104.5597842,4,2006,1,9,2,2,2,1,1,1,964.5182366,565.1572397,598.2528504,0,0
2688.454101,912,1969,7.40762193,3.263527264,2,2,11,9,1,258.6373683,4,2006,1,5,1,2,2,1,0,1,679.5575692,1489.135908,743.4907787,0,0
2310.037685,1861,1923,12.68266043,1.100246634,2,2,10,10,1,382.4787182,4,2006,1,7,2,2,0,4,0,0,1597.271653,602.1746412,705.8497575,0,0
2532.409987,1782,1558,10.0575562,4.08445204,10,2,9,10,0,297.8602482,4,2006,1,1,1,1,0,2,1,0,674.8574796,1194.684693,1047.931274,0,0
2511.061947,505,1655,11.36324174,2.618096179,12,1,3,5,2,1707.301416,4,2006,1,9,1,1,2,2,1,1,650.7621145,1514.810551,1209.275149,0,0
1922.462008,1914,1208,14.66214567,4.658684275,7,2,6,3,2,1953.817813,4,2006,1,7,2,1,2,1,1,0,1742.886956,803.786626,1518.159672,0,0
1250.403604,509,1097,7.31601979,4.899421712,10,0,9,12,0,800.1439511,4,2006,1,1,2,0,0,4,1,1,1285.597432,526.3349635,1416.81922,0,0
2901.870004,1372,556,9.149571147,3.406274369,9,1,10,2,1,1484.568214,4,2006,1,1,0,2,0,2,1,1,660.0367522,1132.867806,594.7240275,0,0
2251.155787,1130,1189,7.108381656,2.025702243,5,2,1,9,0,164.8972297,4,2006,0,1,1,2,0,1,0,0,1225.783024,610.1869841,1553.724663,0,1
1239.113462,642,1657,11.79001459,4.383071095,7,1,4,2,0,1223.736503,5,2006,1,7,1,1,1,2,1,0,1218.694583,976.038589,571.7059764,0,0
